gt,time_elapsed,current_time,current_task,motor_position,futek,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,0.041871071,20250904141033969,None,12,229.64105224609375,3,-2,-2,0,-2,0,-4,0,1757009433968982458
0,0.042063952,20250904141033969,None,12,229.64105224609375,0,1,-1,1,7,-1,-6,-1,1757009433969126224
0,0.049439669,20250904141033976,None,12,229.87901306152344,7,2,1,1,-7,-4,-1,1,1757009433976524353
0,0.049742222,20250904141033977,None,12,229.87901306152344,-2,-2,0,-4,-11,-1,-2,-1,1757009433976685523
0,0.056553364,20250904141033984,None,12,228.6891632080078,-2,-2,1,-1,-2,4,4,0,1757009433983843326
0,0.056644678,20250904141033984,None,12,228.6891632080078,0,1,-3,-2,2,-5,0,0,1757009433983937740
0,0.071923256,20250904141033999,None,12,228.21322631835938,2,-3,-3,0,0,-3,0,-4,1757009433999013662
0,0.071980715,20250904141033999,None,12,228.21322631835938,-9,-2,0,0,-2,0,-2,0,1757009433999189853
0,0.079122305,20250904141034006,None,12,228.21322631835938,4,2,-2,-2,1,17,4,0,1757009434006400823
0,0.079201698,20250904141034006,None,12,228.21322631835938,0,-3,0,-1,-1,-25,-2,3,1757009434006488800
0,0.086908817,20250904141034014,None,12,230.35494995117188,-6,0,-4,1,-3,4,-5,-2,1757009434014099359
0,0.087008,20250904141034014,None,12,230.35494995117188,-3,0,-1,-1,-2,3,4,0,1757009434014238119
0,0.101832867,20250904141034029,None,12,230.35494995117188,-1,0,-1,0,2,-3,-9,-4,1757009434028990268
0,0.101940394,20250904141034029,None,12,230.35494995117188,6,-1,-2,0,4,-3,-1,3,1757009434029124021
0,0.109290838,20250904141034036,None,12,228.92713928222656,-3,-1,2,2,0,3,6,2,1757009434036514043
0,0.109458685,20250904141034036,None,12,228.92713928222656,-3,-3,-6,-1,-5,-9,-9,1,1757009434036653518
0,0.116770268,20250904141034044,None,12,228.92713928222656,-2,-2,1,-4,-1,-5,-3,-8,1757009434043959617
0,0.117073059,20250904141034044,None,12,229.64105224609375,6,2,-4,0,1,9,12,0,1757009434044192075
0,0.131900787,20250904141034059,None,12,229.87901306152344,1,-1,-3,-2,-1,-3,-5,4,1757009434059068202
0,0.132072926,20250904141034059,None,12,229.87901306152344,0,0,1,-2,-2,-4,-3,-1,1757009434059261322
0,0.139226198,20250904141034066,None,12,228.6891632080078,-2,-2,1,2,-2,3,-3,-3,1757009434066490411
0,0.139318228,20250904141034066,None,12,228.6891632080078,0,3,-1,-6,-6,-1,1,-1,1757009434066641330
0,0.146638632,20250904141034074,None,12,230.1169891357422,5,2,-2,2,-2,0,-1,3,1757009434073979377
0,0.146727324,20250904141034074,None,12,230.1169891357422,0,-1,0,-2,-4,-8,-6,-2,1757009434074090480
0,0.16162777,20250904141034089,None,12,230.59292602539062,-2,-1,-2,0,1,0,1,1,1757009434088925838
0,0.161706209,20250904141034089,None,12,230.59292602539062,2,1,0,-1,1,3,1,1,1757009434089041471
0,0.169151783,20250904141034096,None,12,230.59292602539062,-4,0,-1,2,0,2,-1,0,1757009434096478223
