gt,time_elapsed,current_time,current_task,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,1.137331486,20250904135758883,None,-2,3,0,0,1,3,-1,-1,1757008678882640838
0,1.137442112,20250904135758883,None,1,-5,-3,1,0,1,-4,-1,1757008678882776260
0,1.152375698,20250904135758898,None,-3,0,-1,-1,-1,0,4,-4,1757008678897622108
0,1.152538776,20250904135758898,None,-7,-1,0,0,-7,-5,0,1,1757008678897779464
0,1.159843445,20250904135758905,None,8,1,1,-2,0,-3,-1,-2,1757008678905101776
0,1.159965277,20250904135758905,None,3,2,0,0,2,-1,0,4,1757008678905253171
0,1.16724658,20250904135758912,None,-5,-2,2,3,-2,-2,-4,-6,1757008678912585020
0,1.16735816,20250904135758913,None,2,2,0,-2,0,0,2,-3,1757008678912709712
0,1.182573318,20250904135758928,None,-3,2,1,-1,-2,-2,-3,-4,1757008678927818775
0,1.18275857,20250904135758928,None,-2,-3,-3,0,1,-1,0,-2,1757008678927975654
0,1.189385891,20250904135758935,None,0,-2,-3,-1,1,2,-1,-1,1757008678934910774
0,1.189483881,20250904135758935,None,-2,1,-1,-2,0,0,-1,-1,1757008678935019016
0,1.197147369,20250904135758942,None,7,0,-2,-2,0,-3,3,2,1757008678942504644
0,1.197265386,20250904135758942,None,1,-2,-3,-1,-1,-2,-7,-3,1757008678942629337
0,1.212360144,20250904135758958,None,-3,-4,-1,-5,-4,5,5,-2,1757008678957565784
0,1.212525606,20250904135758958,None,0,-3,-1,-1,-3,-6,-8,-5,1757008678957718133
0,1.219629288,20250904135758965,None,2,-5,-2,-2,-1,5,1,1,1757008678964968204
0,1.219732046,20250904135758965,None,-1,2,-3,-2,-2,-10,-1,-1,1757008678965094089
0,1.227176428,20250904135758972,None,-3,4,-4,-3,-1,-1,-1,2,1757008678972485780
0,1.227303266,20250904135758973,None,2,-2,2,2,-2,1,1,0,1757008678972617387
0,1.242248773,20250904135758987,None,-1,-1,1,-2,1,-2,6,-1,1757008678987532377
0,1.242404938,20250904135758988,None,-3,-1,3,-1,0,-4,1,-1,1757008678987672090
0,1.249734878,20250904135758995,None,2,-3,-3,2,-4,6,-2,1,1757008678995009183
0,1.249847889,20250904135758995,None,-1,-1,1,3,-5,-11,-5,0,1757008678995143175
0,1.257165432,20250904135759002,None,1,0,2,-1,0,2,-2,-7,1757008679002495050
0,1.2573006150000001,20250904135759003,None,0,-6,0,-2,-3,-1,-3,-1,1757008679002624750
0,1.272181272,20250904135759017,None,1,-1,-2,-1,2,1,3,0,1757008679017480373
0,1.272299528,20250904135759018,None,5,-1,0,1,0,3,4,1,1757008679017618417
0,1.279629469,20250904135759025,None,0,0,-2,-2,-1,-1,-6,-2,1757008679024960756
0,1.279756069,20250904135759025,None,-1,-3,2,0,-4,-1,0,-1,1757008679025085449
0,1.287175178,20250904135759032,None,-5,0,0,2,-1,-1,-2,-1,1757008679032464981
0,1.287309646,20250904135759033,None,2,0,2,-1,-2,4,-5,-5,1757008679032597780
0,1.302771568,20250904135759048,None,-1,-1,-1,1,-4,-4,-2,0,1757008679047539710
0,1.302958965,20250904135759048,None,-1,0,-2,-1,2,-2,-1,-3,1757008679047685146
0,1.3098754879999999,20250904135759055,None,-2,0,-1,-3,1,0,2,1,1757008679054955482
0,1.310037613,20250904135759055,None,-3,-4,1,2,-1,-1,-1,0,1757008679055086374
0,1.31739068,20250904135759063,None,-3,1,0,1,0,-1,0,-1,1757008679062463998
0,1.317589521,20250904135759063,None,-4,1,-2,-3,0,-1,0,0,1757008679062573909
0,1.332361698,20250904135759078,None,-3,-2,1,-1,1,-3,1,-3,1757008679077447891
0,1.33258748,20250904135759078,None,2,0,-3,0,1,-4,1,0,1757008679077552318
0,1.339851141,20250904135759085,None,0,-2,-3,3,3,0,-3,-4,1757008679084924221
0,1.3400352,20250904135759085,None,2,-2,0,2,-2,5,3,-2,1757008679085021018
0,1.347258091,20250904135759093,None,-1,-2,-1,0,-2,0,-3,0,1757008679092435359
0,1.347402572,20250904135759093,None,-3,0,0,1,0,-5,-4,-1,1757008679092552900
0,1.362574577,20250904135759108,None,0,-3,-4,0,0,3,2,-2,1757008679107574939
0,1.362981319,20250904135759108,None,0,0,0,2,1,-2,-2,-1,1757008679108040809
0,1.3698196409999999,20250904135759115,None,-1,-3,-1,-3,1,-3,-9,-1,1757008679115130901
0,1.370177507,20250904135759115,None,0,0,1,-4,1,-1,12,2,1757008679115494728
0,1.37725997,20250904135759122,None,-1,0,-2,-2,-1,1,-1,0,1757008679122651576
0,1.377349615,20250904135759123,None,-2,-1,-2,-1,1,-3,1,-4,1757008679122830867
0,1.392205953,20250904135759137,None,8,3,0,1,-1,7,1,-1,1757008679137657165
0,1.392313242,20250904135759138,None,1,3,1,-3,-5,-9,-3,2,1757008679137845516
0,1.399658918,20250904135759145,None,-3,-1,0,0,-2,-6,-1,0,1757008679145145177
0,1.399770498,20250904135759145,None,-1,-2,-2,-1,-3,1,-1,-3,1757008679145368814
0,1.407137394,20250904135759152,None,-2,-1,-1,3,-1,2,1,-1,1757008679152646064
0,1.407341719,20250904135759153,None,2,1,-4,0,0,0,0,-2,1757008679152830362
0,1.42206192,20250904135759167,None,-1,0,-1,1,-2,-2,-1,0,1757008679167498588
0,1.422282934,20250904135759168,None,0,0,1,-4,-1,-3,2,-3,1757008679167687177
0,1.429524422,20250904135759175,None,-3,-4,-2,-1,0,-1,-2,-1,1757008679174972534
0,1.429690838,20250904135759175,None,-1,-3,-2,-1,1,0,0,-1,1757008679175174474
0,1.436994076,20250904135759182,None,0,0,4,-1,0,-3,-2,3,1757008679182528972
0,1.437081814,20250904135759182,None,-5,-1,-3,0,0,-3,-1,-2,1757008679182655334
0,1.451966286,20250904135759197,None,0,2,1,-2,0,-3,-1,6,1757008679197492837
0,1.452070951,20250904135759197,None,-3,-3,-4,0,-1,-2,0,-6,1757008679197617292
0,1.459348202,20250904135759205,None,1,0,-1,-1,-1,0,-1,4,1757008679204906702
0,1.459414005,20250904135759205,None,-3,-4,-2,-4,-2,-1,-1,-1,1757008679205032110
0,1.467042446,20250904135759212,None,-2,-2,-2,0,2,0,1,3,1757008679212521553
0,1.4671638009999999,20250904135759212,None,1,1,1,1,1,-1,0,0,1757008679212695598
0,1.481975078,20250904135759227,None,-12,-6,0,-1,-3,0,1,0,1757008679227416276
0,1.482141018,20250904135759227,None,3,2,1,0,-1,-2,-9,2,1757008679227535247
0,1.489342213,20250904135759235,None,1,-4,1,0,-3,0,5,-2,1757008679234897851
0,1.489425182,20250904135759235,None,-1,2,-2,1,-1,1,2,-2,1757008679235012531
0,1.496916771,20250904135759242,None,0,-5,-1,-3,0,-6,-1,1,1757008679242471694
0,1.496995449,20250904135759242,None,0,1,0,0,0,2,-4,-5,1757008679242585420
0,1.511896133,20250904135759257,None,-8,-1,2,-2,2,-4,-1,-2,1757008679257419109
0,1.511984348,20250904135759257,None,1,0,1,0,-1,3,0,0,1757008679257541418
0,1.5195293429999999,20250904135759265,None,1,-5,-1,1,-2,1,0,2,1757008679264904499
0,1.519758463,20250904135759265,None,-3,0,2,-1,0,-2,-1,-1,1757008679265015602
0,1.526932955,20250904135759272,None,-6,0,-1,1,-1,0,-1,-1,1757008679272427320
0,1.527049065,20250904135759272,None,0,-2,-3,2,0,6,0,0,1757008679272552967
0,1.541913032,20250904135759287,None,0,0,-1,-4,-1,-13,2,1,1757008679287400722
0,1.542027473,20250904135759287,None,-2,0,-2,-1,-1,-1,-1,-1,1757008679287509441
