gt,time_elapsed,current_time,current_task,motor_position,futek,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,0.03757143,20250904141334897,None,12,230.83090209960938,-1,-5,-2,0,2,-1,-7,-3,1757009614897557497
0,0.037725926,20250904141334897,None,12,230.83090209960938,-1,-1,-1,-1,0,1,0,-3,1757009614897672176
0,0.044846773,20250904141334905,None,12,232.2587127685547,-1,0,1,1,-4,-1,-3,-1,1757009614904901027
0,0.044937372,20250904141334905,None,12,232.2587127685547,1,2,-1,-1,-3,-3,2,-1,1757009614904992103
0,0.052523852,20250904141334912,None,12,232.020751953125,2,-4,0,3,-2,0,-2,-3,1757009614912590503
0,0.052621842,20250904141334912,None,12,232.020751953125,0,0,0,2,-1,-1,-2,-1,1757009614912744998
0,0.06743145,20250904141334927,None,12,231.78277587890625,3,-1,-1,-4,-4,-3,-3,0,1757009614927455902
0,0.067530155,20250904141334927,None,12,231.78277587890625,-2,0,0,-3,-1,2,-2,-4,1757009614927583456
0,0.075101614,20250904141334935,None,12,232.97262573242188,-2,-2,-1,-2,-2,0,-1,-1,1757009614935051441
0,0.075207234,20250904141334935,None,12,232.97262573242188,-1,-4,-1,-1,0,-3,2,-1,1757009614935176849
0,0.082516194,20250904141334942,None,12,230.59292602539062,1,-1,-2,0,-2,0,-1,-4,1757009614942561388
0,0.082578898,20250904141334942,None,12,230.59292602539062,0,-1,-4,1,0,-2,1,-2,1757009614942703962
0,0.09763217,20250904141334957,None,12,229.64105224609375,-4,-4,0,0,-4,-5,-5,-5,1757009614957628250
0,0.097729445,20250904141334957,None,12,229.64105224609375,3,6,2,-1,0,1,0,1,1757009614957799911
0,0.105054379,20250904141334965,None,12,232.49668884277344,2,4,0,-2,1,-3,-3,-1,1757009614965062618
0,0.105198622,20250904141334965,None,12,232.49668884277344,-4,-4,-1,0,1,0,2,-1,1757009614965212106
0,0.112673998,20250904141334972,None,12,232.49668884277344,-2,-4,-2,-2,-2,-2,1,1,1757009614972639322
0,0.112811089,20250904141334973,None,12,232.49668884277344,0,-3,-1,-1,-2,3,-3,-1,1757009614972828865
0,0.127858162,20250904141334988,None,12,231.5447998046875,-1,0,2,-2,0,4,-2,0,1757009614987785577
0,0.12801528,20250904141334988,None,12,231.5447998046875,-3,0,-2,-4,1,-4,-2,-1,1757009614988000154
0,0.135091782,20250904141334995,None,12,231.06886291503906,-2,-3,1,2,0,-1,-1,-1,1757009614995097160
0,0.135238648,20250904141334995,None,12,231.06886291503906,-2,3,-3,0,-3,-1,0,-3,1757009614995205163
0,0.142668724,20250904141335002,None,12,231.3068389892578,2,1,1,0,0,0,-1,-2,1757009615002580404
0,0.142843247,20250904141335003,None,12,231.3068389892578,0,-2,-2,0,0,-2,-1,-4,1757009615002733707
0,0.157588482,20250904141335017,None,12,232.49668884277344,-1,-2,-3,0,-2,1,1,-2,1757009615017560243
0,0.157750845,20250904141335018,None,12,232.49668884277344,-1,1,1,1,-1,2,-1,-1,1757009615017711162
0,0.165100336,20250904141335025,None,12,230.1169891357422,3,0,-2,1,1,-1,-1,-2,1757009615025019407
0,0.165249348,20250904141335025,None,12,230.1169891357422,3,2,-2,-1,-2,0,3,-1,1757009615025184154
0,0.172854424,20250904141335033,None,12,232.73464965820312,0,-4,-1,1,-3,-1,-7,-2,1757009615032815456
0,0.173027039,20250904141335033,None,12,232.73464965820312,1,-2,-1,-1,-3,-2,1,-2,1757009615032986640
0,0.187773943,20250904141335048,None,12,230.35494995117188,-2,-2,-1,-1,0,3,-1,-2,1757009615047498226
0,0.18797493,20250904141335048,None,12,230.35494995117188,-1,-1,1,-2,1,-1,-2,-2,1757009615047627210
0,0.195911408,20250904141335056,None,12,232.2587127685547,-3,-3,-3,0,-2,0,1,-3,1757009615055472373
0,0.19617939,20250904141335056,None,12,232.2587127685547,-1,0,-2,1,3,-2,0,0,1757009615055667638
0,0.202705383,20250904141335062,None,12,230.83090209960938,-5,1,0,2,0,-2,-2,0,1757009615062653541
0,0.202909231,20250904141335063,None,12,230.83090209960938,1,0,1,-1,-2,0,0,-2,1757009615062814235
0,0.21778965,20250904141335078,None,12,231.3068389892578,0,3,0,0,-1,-3,-1,-1,1757009615077689170
0,0.217916489,20250904141335078,None,12,231.3068389892578,-1,-1,2,1,0,-2,0,-1,1757009615077826738
0,0.225450278,20250904141335085,None,12,231.3068389892578,1,2,-1,-4,2,2,2,2,1757009615085205793
0,0.225736857,20250904141335086,None,12,231.06886291503906,1,-4,-3,1,1,-2,-4,-1,1757009615085444450
0,0.233173847,20250904141335093,None,12,231.06886291503906,-1,0,-3,-2,0,-1,0,-3,1757009615092855691
0,0.233385086,20250904141335093,None,12,231.06886291503906,-1,-3,1,-2,-2,-2,-2,0,1757009615093051433
0,0.248232126,20250904141335108,None,12,230.83090209960938,-1,0,-1,0,-1,-1,0,-2,1757009615107843875
0,0.248528958,20250904141335108,None,12,230.83090209960938,1,1,-1,-2,1,0,0,-2,1757009615108078479
0,0.255386353,20250904141335115,None,12,232.2587127685547,-2,0,-2,1,-1,2,2,-1,1757009615115291833
0,0.255508185,20250904141335115,None,12,232.2587127685547,-3,-4,-6,-5,-1,-1,-2,-4,1757009615115432739
0,0.263060093,20250904141335123,None,12,230.1169891357422,2,0,-4,-2,-1,0,0,0,1757009615122788429
0,0.26325202,20250904141335123,None,12,230.1169891357422,0,3,3,0,-4,-4,-1,0,1757009615123019218
0,0.278091192,20250904141335138,None,12,232.020751953125,-2,-3,1,-1,-3,0,-5,-6,1757009615137623548
0,0.278334141,20250904141335138,None,12,232.020751953125,-2,-3,-2,-4,1,-2,-1,-1,1757009615137800455
0,0.285469294,20250904141335145,None,12,229.64105224609375,-1,-4,-1,0,0,-1,-1,1,1757009615144968509
0,0.285670519,20250904141335145,None,12,229.64105224609375,-4,0,-1,-4,-5,0,1,-1,1757009615145087242
0,0.293019772,20250904141335153,None,12,232.020751953125,0,-3,-1,-1,3,2,-2,-1,1757009615152631521
0,0.293285132,20250904141335153,None,12,232.020751953125,0,2,-1,-1,-2,-5,1,0,1757009615152808904
0,0.307813168,20250904141335168,None,12,232.2587127685547,0,1,0,3,-3,-2,-4,2,1757009615167566061
0,0.308232308,20250904141335168,None,12,232.2587127685547,1,-1,-4,2,-1,-2,-4,0,1757009615167738199
0,0.315060854,20250904141335175,None,12,232.73464965820312,-2,-3,0,-3,0,1,2,1,1757009615175092458
0,0.315186024,20250904141335175,None,12,232.73464965820312,-1,-1,-3,-3,0,0,1,-1,1757009615175211429
0,0.322581768,20250904141335182,None,12,232.97262573242188,-2,1,-2,-2,1,0,-1,-1,1757009615182631492
0,0.322664261,20250904141335182,None,12,232.97262573242188,-1,-4,0,-3,0,-1,-3,-2,1757009615182748317
0,0.337587834,20250904141335197,None,12,231.5447998046875,-1,-1,1,-1,-3,0,0,-1,1757009615197517156
0,0.337765694,20250904141335198,None,12,231.5447998046875,0,0,0,2,-1,1,-2,-3,1757009615197648286
0,0.344920874,20250904141335205,None,12,231.5447998046875,0,1,0,-1,0,-6,-2,1,1757009615205003499
0,0.345042467,20250904141335205,None,12,231.5447998046875,-2,-2,-1,-2,-1,-1,0,-3,1757009615205122470
0,0.3524189,20250904141335212,None,12,228.92713928222656,-2,-3,0,0,1,2,1,1,1757009615212514400
0,0.352557182,20250904141335212,None,12,228.92713928222656,-3,0,1,-1,-7,-5,-1,-1,1757009615212624788
0,0.367521525,20250904141335227,None,12,230.83090209960938,-2,-3,-1,-3,1,-2,-3,1,1757009615227534770
0,0.367626667,20250904141335227,None,12,230.83090209960938,2,-5,1,0,0,0,1,-1,1757009615227667808
0,0.375045061,20250904141335235,None,12,232.2587127685547,-1,-4,1,3,-4,-2,1,-1,1757009615235103130
0,0.375160933,20250904141335235,None,12,232.2587127685547,1,-1,-2,1,-1,0,0,-3,1757009615235253572
0,0.382510424,20250904141335242,None,12,232.2587127685547,-3,-4,-7,-4,-2,0,1,1,1757009615242554903
0,0.382686377,20250904141335242,None,12,230.35494995117188,2,-2,2,-1,-3,-2,-1,-2,1757009615242681503
0,0.397447586,20250904141335257,None,12,231.06886291503906,4,-1,0,1,-2,2,-2,-1,1757009615257506132
0,0.397550106,20250904141335257,None,12,231.06886291503906,-1,-4,-5,-1,-3,0,-1,-5,1757009615257632493
0,0.404905796,20250904141335265,None,12,231.06886291503906,-1,-1,-1,-4,-4,-3,-3,-3,1757009615264977455
0,0.405011654,20250904141335265,None,12,231.06886291503906,1,-4,-1,-3,-1,3,-2,0,1757009615265082359
0,0.412470818,20250904141335272,None,12,230.83090209960938,-1,-5,-3,-2,0,2,0,-2,1757009615272500753
0,0.412600756,20250904141335272,None,12,230.83090209960938,0,-4,-2,-2,1,-1,-3,1,1757009615272642135
0,0.427548409,20250904141335287,None,12,232.73464965820312,-3,-3,-5,-4,-2,-2,0,-1,1757009615287544488
0,0.427776814,20250904141335288,None,12,229.87901306152344,-4,1,1,0,1,0,0,-3,1757009615287678956
0,0.435079575,20250904141335295,None,12,229.87901306152344,-1,4,3,-3,-1,-5,-4,1,1757009615295083999
0,0.435185671,20250904141335295,None,12,229.87901306152344,-2,-3,-4,-2,-1,0,0,-3,1757009615295190811
0,0.442474842,20250904141335302,None,12,232.49668884277344,0,-2,-1,-3,-2,-1,1,-1,1757009615302493095
0,0.442577839,20250904141335302,None,12,232.49668884277344,0,-2,-1,-2,-5,-2,-3,0,1757009615302633523
0,0.457501888,20250904141335317,None,12,232.73464965820312,1,-1,-3,-1,-2,-1,-7,-1,1757009615317500352
0,0.457621813,20250904141335317,None,12,232.73464965820312,-2,-1,1,-2,0,-1,2,1,1757009615317621231
0,0.464968205,20250904141335325,None,12,230.1169891357422,-1,0,0,-2,3,-1,-3,-2,1757009615325002193
0,0.465111256,20250904141335325,None,12,230.1169891357422,1,2,-3,0,-5,-6,-1,-3,1757009615325116872
0,0.47242403,20250904141335332,None,12,230.1169891357422,0,0,-3,-3,-3,0,0,0,1757009615332497835
0,0.472531319,20250904141335332,None,12,230.1169891357422,1,-1,-3,0,0,1,-2,-3,1757009615332611560
0,0.487917185,20250904141335348,None,12,231.78277587890625,-3,-4,-1,-1,2,1,0,1,1757009615347499370
0,0.488116026,20250904141335348,None,12,231.78277587890625,-3,-3,-6,-3,-4,1,-4,0,1757009615347755670
0,0.503776789,20250904141335364,None,12,232.020751953125,-1,1,5,-2,-2,2,3,-1,1757009615363560199
0,0.504015684,20250904141335364,None,12,232.020751953125,0,5,2,2,1,-2,-3,-3,1757009615363737583
0,0.504169464,20250904141335364,None,12,232.020751953125,-1,0,-3,0,-4,-3,0,-1,1757009615364112854
0,0.504303932,20250904141335364,None,12,232.020751953125,2,-5,-1,-1,-1,2,1,1,1757009615364261388
0,0.517790556,20250904141335378,None,12,230.1169891357422,0,0,-2,2,-1,-3,-2,1,1757009615377553224
0,0.518050909,20250904141335378,None,12,230.1169891357422,-1,-3,-3,-3,-3,-1,0,-1,1757009615377720832
0,0.525277138,20250904141335385,None,12,232.97262573242188,1,-2,-2,-2,-4,-2,0,2,1757009615385105848
0,0.525503397,20250904141335385,None,12,232.97262573242188,-1,1,0,0,3,2,2,-1,1757009615385223627
0,0.5326612,20250904141335392,None,12,231.78277587890625,0,-3,-1,-1,-1,0,-2,2,1757009615392560720
0,0.532834292,20250904141335393,None,12,231.78277587890625,-3,3,-2,-2,-3,-4,-7,1,1757009615392689466
0,0.547594786,20250904141335407,None,12,232.97262573242188,3,2,-2,-1,1,1,3,-3,1757009615407567262
0,0.547713995,20250904141335407,None,12,232.97262573242188,-3,-2,0,0,1,1,-1,-1,1757009615407721757
0,0.55489707,20250904141335415,None,12,231.78277587890625,-2,-6,-1,1,-2,0,1,0,1757009615414976596
0,0.554973602,20250904141335415,None,12,231.78277587890625,0,0,2,1,-3,-1,0,-4,1757009615415085077
0,0.562541723,20250904141335422,None,12,232.2587127685547,-2,-1,0,-3,-4,-4,-1,-2,1757009615422518730
0,0.562670708,20250904141335422,None,12,232.2587127685547,0,-3,0,-1,-1,0,-6,-1,1757009615422631502
0,0.57752204,20250904141335437,None,12,232.020751953125,-2,2,-3,-1,1,-1,0,-1,1757009615437549829
0,0.577617884,20250904141335437,None,12,232.020751953125,-1,-1,0,-1,-3,-1,-2,0,1757009615437669515
0,0.585103512,20250904141335445,None,12,233.21060180664062,-2,-1,0,2,1,-3,1,0,1757009615445125102
0,0.58520174,20250904141335445,None,12,233.21060180664062,-2,-1,1,1,-3,4,0,-2,1757009615445259094
0,0.592545986,20250904141335452,None,12,233.21060180664062,-2,-2,-1,-2,0,-1,-4,0,1757009615452553510
0,0.592661858,20250904141335452,None,12,233.21060180664062,-1,-2,0,-2,0,-5,0,3,1757009615452693462
0,0.607532501,20250904141335467,None,12,233.21060180664062,-1,0,-1,-4,0,-2,0,-1,1757009615467517375
0,0.607629776,20250904141335467,None,12,233.21060180664062,-2,-3,1,-2,-1,-1,0,0,1757009615467637538
0,0.615021229,20250904141335475,None,12,231.3068389892578,1,2,1,0,2,1,0,-2,1757009615475032091
0,0.615134001,20250904141335475,None,12,231.3068389892578,-1,-4,-7,0,-3,1,1,0,1757009615475155115
0,0.62246275,20250904141335482,None,12,232.49668884277344,-5,-3,-2,0,1,5,4,0,1757009615482495069
0,0.622576237,20250904141335482,None,12,232.49668884277344,-1,-2,-3,-2,-4,-4,-4,-5,1757009615482649087
0,0.637472153,20250904141335497,None,12,231.5447998046875,0,0,0,-3,0,-3,-1,0,1757009615497542142
0,0.638105154,20250904141335498,None,12,231.5447998046875,-3,2,2,2,0,0,-1,0,1757009615497671127
0,0.645130158,20250904141335505,None,12,232.49668884277344,-3,0,-1,-2,2,-1,1,1,1757009615505090713
0,0.645290852,20250904141335505,None,12,232.49668884277344,1,-3,-2,-1,0,-1,1,1,1757009615505199193
0,0.652446509,20250904141335512,None,12,231.78277587890625,-6,-1,-1,-2,0,0,0,-3,1757009615512516498
0,0.652528048,20250904141335512,None,12,231.78277587890625,-2,-4,-1,-1,1,-4,0,-5,1757009615512629508
0,0.667583943,20250904141335527,None,12,231.3068389892578,-1,-4,-2,-1,-1,1,-1,2,1757009615527544498
0,0.667782307,20250904141335528,None,12,231.3068389892578,-3,1,0,-4,-3,-1,0,-5,1757009615527678728
0,0.674937964,20250904141335535,None,12,231.78277587890625,-2,-3,-2,0,-4,0,-3,2,1757009615534982919
0,0.675094366,20250904141335535,None,12,231.78277587890625,-2,-2,-4,-3,-1,-1,1,-5,1757009615535090923
0,0.682570458,20250904141335542,None,12,230.35494995117188,1,0,-2,2,-1,3,-2,1,1757009615542579650
0,0.682681084,20250904141335542,None,12,230.35494995117188,0,-4,1,1,0,0,2,1,1757009615542719841
0,0.697708845,20250904141335557,None,12,230.1169891357422,-2,2,1,-4,-1,-3,-1,-2,1757009615557700395
0,0.697842598,20250904141335558,None,12,230.1169891357422,1,2,-1,1,-1,-1,2,0,1757009615557853460
0,0.705596686,20250904141335565,None,12,231.78277587890625,-3,-5,-1,-2,-3,0,-5,1,1757009615565347909
0,0.705821037,20250904141335566,None,12,231.78277587890625,-1,-3,-5,1,-1,0,0,0,1757009615565531253
