gt,time_elapsed,current_time,current_task,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,0.95689845,20250904135910688,None,-2,-2,-2,3,-1,0,-5,6,1757008750687620639
0,0.9638834,20250904135910695,None,0,1,0,-4,-2,0,0,-5,1757008750694759607
0,0.96403408,20250904135910695,None,0,3,0,1,-2,1,-1,-3,1757008750694938898
0,0.971236467,20250904135910702,None,-1,-2,1,-3,0,1,4,1,1757008750702206611
0,0.971392154,20250904135910702,None,-1,-3,-1,-3,-2,0,-4,0,1757008750702398777
0,0.986584425,20250904135910718,None,3,1,0,0,-1,3,-1,0,1757008750717333078
0,0.986749649,20250904135910718,None,1,3,-1,2,-1,0,-1,-1,1757008750717509746
0,0.993991613,20250904135910725,None,-1,1,-1,1,-3,-1,-2,-1,1757008750724782943
0,0.994152307,20250904135910725,None,1,-3,-1,-2,2,6,-1,3,1757008750724955558
0,1.001466274,20250904135910732,None,-3,-1,-3,0,1,-4,-1,-2,1757008750732290506
0,1.001626968,20250904135910733,None,0,-5,-1,1,3,-7,-2,-1,1757008750732460260
0,1.01623106,20250904135910747,None,-3,-3,-3,3,-4,2,-2,1,1757008750747187376
0,1.016392946,20250904135910747,None,3,0,0,1,1,0,-2,-2,1757008750747413158
0,1.023851633,20250904135910755,None,0,-2,0,-15,-3,1,-1,0,1757008750754788637
0,1.024022579,20250904135910755,None,-4,-1,-2,1,-4,-3,-4,-1,1757008750754976034
0,1.031831979,20250904135910763,None,-3,-1,-1,1,0,0,0,-2,1757008750762346982
0,1.032020807,20250904135910763,None,-1,-2,-1,2,2,2,0,3,1757008750762634754
0,1.046294927,20250904135910777,None,-1,-2,-1,5,0,-6,4,2,1757008750777121067
0,1.046474218,20250904135910777,None,5,-1,-2,0,0,1,-2,-5,1757008750777256011
0,1.053653001,20250904135910785,None,2,0,0,0,2,0,0,3,1757008750784543037
0,1.053852081,20250904135910785,None,-2,1,2,0,-2,0,-7,-3,1757008750784638166
0,1.061291456,20250904135910792,None,-3,-1,-2,-2,0,-2,0,-3,1757008750792074680
0,1.061469554,20250904135910792,None,1,2,-2,-7,-9,1,6,2,1757008750792188167
0,1.076306104,20250904135910807,None,-3,1,-4,1,-1,-4,1,3,1757008750807090520
0,1.076498508,20250904135910807,None,0,-3,-1,1,0,3,2,-1,1757008750807254791
0,1.083614111,20250904135910815,None,-3,-3,0,1,-4,-3,0,-1,1757008750814496994
0,1.08381319,20250904135910815,None,2,-1,1,0,0,0,-3,1,1757008750814599514
0,1.091186046,20250904135910822,None,-3,-5,-1,-2,2,-1,-1,-4,1757008750822042465
0,1.0913558,20250904135910822,None,1,-3,1,-3,-6,-3,3,3,1757008750822177648
0,1.105891227,20250904135910837,None,0,0,0,1,4,3,-1,-2,1757008750836916685
0,1.106019258,20250904135910837,None,-2,0,0,-1,-2,2,0,0,1757008750837040662
0,1.113532543,20250904135910845,None,2,-3,1,1,0,-1,-1,-1,1757008750844592809
0,1.113698482,20250904135910845,None,1,-1,-2,-2,0,-3,-3,-3,1757008750844757795
0,1.121013164,20250904135910852,None,-2,-4,-1,-4,-3,1,1,-2,1757008750851968288
0,1.121206283,20250904135910852,None,0,-5,1,1,1,4,2,2,1757008750852100610
0,1.136032819,20250904135910867,None,-1,-2,-3,0,-1,-5,-4,5,1757008750866974115
0,1.136229038,20250904135910867,None,-3,-1,0,1,-1,0,-2,-4,1757008750867091655
0,1.143587112,20250904135910875,None,-5,3,-3,2,1,2,-1,0,1757008750874586582
0,1.143749475,20250904135910875,None,2,1,-1,1,-1,1,-3,-1,1757008750874688625
0,1.151120424,20250904135910882,None,0,1,-1,-1,-1,1,1,-1,1757008750882130146
0,1.151296377,20250904135910882,None,-1,-3,0,1,0,0,0,-5,1757008750882245063
0,1.166284799,20250904135910897,None,0,1,2,-2,-4,-2,1,-1,1757008750897196531
0,1.166470527,20250904135910897,None,-5,-2,0,-2,1,2,1,2,1757008750897391557
0,1.173579931,20250904135910905,None,-2,-3,3,1,0,-4,0,-2,1757008750904598712
0,1.173798561,20250904135910905,None,-4,0,-2,-2,1,0,-3,-1,1757008750904715538
0,1.181072473,20250904135910912,None,3,-1,-3,-1,-4,-1,-5,0,1757008750912083148
0,1.181249618,20250904135910912,None,-2,-2,-1,1,0,-2,-1,0,1757008750912189722
0,1.196072816,20250904135910927,None,0,-4,-2,-3,-1,5,-1,-3,1757008750927076339
0,1.196284532,20250904135910927,None,-3,-2,-1,0,2,-5,-3,-3,1757008750927200555
0,1.203576326,20250904135910935,None,2,3,-1,3,1,-2,-7,0,1757008750934615135
0,1.203753709,20250904135910935,None,-2,0,1,-20,-7,1,-2,-3,1757008750934714794
0,1.211127519,20250904135910942,None,0,-3,2,1,0,0,2,1,1757008750942137002
0,1.211302518,20250904135910942,None,0,2,0,3,4,2,-3,0,1757008750942273616
0,1.226230859,20250904135910957,None,-2,-1,-4,3,-1,-1,2,-10,1757008750957155466
0,1.226408243,20250904135910957,None,-3,-4,1,-3,5,-2,1,-1,1757008750957257509
0,1.233569145,20250904135910965,None,-4,-1,0,-1,-1,-1,-2,-1,1757008750964559555
0,1.233800172,20250904135910965,None,0,-3,1,-1,-4,-3,-1,1,1757008750964659690
0,1.241098404,20250904135910972,None,0,-2,2,0,-3,0,-1,-1,1757008750972090721
0,1.241333484,20250904135910972,None,1,-2,0,5,0,-1,2,-1,1757008750972195148
0,1.256119728,20250904135910987,None,-1,4,0,-1,-4,-4,-1,-1,1757008750987107276
0,1.256293296,20250904135910987,None,-3,0,-1,-1,4,2,-3,2,1757008750987277746
0,1.263549566,20250904135910995,None,0,-1,-3,0,-5,-3,-4,-3,1757008750994582176
0,1.26373434,20250904135910995,None,1,-2,0,1,4,-4,-5,-3,1757008750994681835
0,1.270997285,20250904135911002,None,0,-1,-5,-1,0,0,4,1,1757008751001998662
0,1.271172523,20250904135911002,None,-5,-1,-4,0,1,3,1,-3,1757008751002120256
0,1.285980463,20250904135911017,None,3,-2,1,0,1,3,1,-1,1757008751016992092
0,1.286162614,20250904135911017,None,-4,-1,4,-8,-1,0,2,-3,1757008751017102003
0,1.293316602,20250904135911024,None,0,-5,0,-1,-1,-3,-5,2,1757008751024395465
0,1.293466806,20250904135911024,None,-2,0,3,0,-2,1,-4,0,1757008751024494171
0,1.30097413,20250904135911032,None,1,0,0,-1,-1,2,-1,0,1757008751031944036
0,1.301143884,20250904135911032,None,-1,-3,1,1,-1,1,1,4,1757008751032056570
0,1.316079139,20250904135911047,None,-2,-1,-3,-1,-2,-7,-4,-6,1757008751047010421
0,1.3162586680000001,20250904135911047,None,3,3,2,1,3,5,5,3,1757008751047136306
0,1.3235123149999999,20250904135911055,None,-5,-3,-1,-2,-3,3,-2,-4,1757008751054396152
0,1.323676586,20250904135911055,None,-1,-1,-3,2,-2,-2,-3,0,1757008751054491281
0,1.331222057,20250904135911062,None,0,-3,1,0,-1,-4,1,2,1757008751062002182
0,1.3314363949999999,20250904135911062,None,-2,4,0,-4,0,2,0,2,1757008751062116622
0,1.346292972,20250904135911077,None,0,0,-4,2,-4,-2,2,0,1757008751077015876
0,1.34648633,20250904135911077,None,1,-3,-3,-1,-3,-4,4,3,1757008751077128171
0,1.353607416,20250904135911085,None,-3,1,-2,-1,1,0,-2,-3,1757008751084456443
0,1.353798151,20250904135911085,None,1,1,-2,-1,-5,-1,-1,-1,1757008751084561824
0,1.361097097,20250904135911092,None,-2,-3,-4,0,1,1,-2,-2,1757008751091954469
0,1.3612866399999999,20250904135911092,None,0,-1,0,-4,0,1,0,3,1757008751092057228
0,1.376077413,20250904135911107,None,-1,3,0,-4,-2,-1,5,-5,1757008751106966257
0,1.376260042,20250904135911107,None,-3,0,-3,0,-1,-1,-3,1,1757008751107123851
0,1.383558034,20250904135911115,None,0,-1,-2,-1,0,-3,2,1,1757008751114434480
0,1.383723497,20250904135911115,None,1,1,0,5,0,-3,3,0,1757008751114527225
0,1.3987846369999999,20250904135911130,None,2,-3,-3,-18,-6,-1,-2,-2,1757008751129563808
0,1.398966074,20250904135911130,None,2,0,-3,0,-1,4,-2,1,1757008751129695177
0,1.406168222,20250904135911137,None,-1,-1,-1,-2,-11,-3,-3,-5,1757008751136972188
0,1.406347274,20250904135911137,None,-1,-3,1,5,1,-1,0,1,1757008751137071847
0,1.413684129,20250904135911145,None,0,-3,1,-1,6,3,2,2,1757008751144510507
0,1.413896322,20250904135911145,None,-3,-1,-2,-3,-3,-4,-1,-4,1757008751144620895
0,1.421346426,20250904135911152,None,-1,0,0,1,4,0,-1,-2,1757008751152177810
