gt,time_elapsed,current_time,current_task,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,0.201756239,20250904135428510,None,11,7,3,4,-1,7,7,8,1757008468509533643
0,0.209358931,20250904135428517,None,-1,-3,5,1,2,-7,-10,-6,1757008468517094373
0,0.209591389,20250904135428518,None,-5,-2,-3,-2,4,0,2,-5,1757008468517290353
0,0.224047423,20250904135428532,None,6,2,-4,-4,-3,6,2,3,1757008468531838178
0,0.22423935,20250904135428532,None,-1,-3,-4,-5,-9,36,-2,-1,1757008468532022714
0,0.231670857,20250904135428540,None,1,-4,-4,-1,0,2,6,1,1757008468539404392
0,0.231944084,20250904135428540,None,-7,-1,-1,-1,1,3,-2,-1,1757008468539582490
0,0.239264727,20250904135428547,None,8,0,1,-2,-4,2,0,-3,1757008468546871185
0,0.239506245,20250904135428547,None,-3,0,2,1,1,3,4,2,1757008468547052621
0,0.254129887,20250904135428562,None,-3,-1,-3,-8,0,-1,-1,-2,1757008468561827898
0,0.25436163,20250904135428562,None,6,-3,-3,3,-1,-4,1,-4,1757008468562007188
0,0.261609793,20250904135428570,None,-1,-1,3,-1,-1,8,5,0,1757008468569299459
0,0.261879444,20250904135428570,None,-1,1,-2,-1,-3,-16,-17,-1,1757008468569482088
0,0.269449711,20250904135428577,None,-1,-1,2,-4,1,-9,-3,-1,1757008468577194690
0,0.26964283,20250904135428578,None,5,4,1,0,1,1,3,0,1757008468577402353
0,0.284903527,20250904135428593,None,7,1,-4,2,-1,0,0,-1,1757008468592446804
0,0.285592556,20250904135428594,None,-6,-1,0,-1,-4,-1,2,-2,1757008468592656373
0,0.291546822,20250904135428600,None,0,-1,-2,2,15,8,9,-4,1757008468599341154
0,0.291739703,20250904135428600,None,5,2,1,1,-7,-3,-9,3,1757008468599487781
0,0.306856156,20250904135428615,None,2,-1,-1,1,-4,0,1,2,1757008468614517688
0,0.307467461,20250904135428615,None,-1,0,-1,-1,0,-4,-1,-2,1757008468614714622
0,0.314201832,20250904135428622,None,-2,0,-3,-1,3,0,4,-2,1757008468621799945
0,0.314472914,20250904135428622,None,1,1,4,2,0,7,-8,0,1757008468621930837
0,0.321513176,20250904135428629,None,0,-1,-8,2,0,-2,9,-2,1757008468629221916
0,0.321715594,20250904135428630,None,2,-4,2,-2,0,3,-3,0,1757008468629355669
0,0.329299212,20250904135428637,None,-2,1,-3,-2,-2,-10,-2,-3,1757008468636903524
0,0.329557181,20250904135428638,None,5,2,-1,4,0,-4,-3,0,1757008468637007474
0,0.344101191,20250904135428652,None,-3,-4,-4,-12,-5,-3,6,0,1757008468651840448
0,0.344318629,20250904135428652,None,2,-1,-1,-4,-5,-5,-1,-1,1757008468651982307
0,0.351408243,20250904135428659,None,0,-2,1,-1,-5,3,-3,-6,1757008468659240722
0,0.351614714,20250904135428660,None,-1,-5,-1,2,0,3,3,2,1757008468659365653
0,0.366157532,20250904135428674,None,0,2,0,2,-1,-2,-3,-4,1757008468674186229
0,0.366306544,20250904135428674,None,-3,-3,0,0,-4,-3,-5,-4,1757008468674244880
0,0.374146462,20250904135428682,None,-2,-3,1,1,1,2,4,0,1757008468681869029
0,0.37432003,20250904135428682,None,-1,-2,1,1,1,1,-5,-6,1757008468682034969
0,0.381311178,20250904135428689,None,0,-2,-3,1,0,1,8,2,1757008468689295530
0,0.381498575,20250904135428689,None,3,-3,-3,1,10,5,-4,2,1757008468689429044
0,0.389141083,20250904135428697,None,-4,2,5,3,2,-1,-4,-3,1757008468696915149
0,0.389499903,20250904135428697,None,-1,-2,-9,-11,-5,-4,-3,-5,1757008468697025299
0,0.404185534,20250904135428712,None,-2,-4,-4,-3,-5,-8,-9,1,1757008468711912155
0,0.404469729,20250904135428712,None,5,2,6,3,-3,0,6,2,1757008468712100505
0,0.411457777,20250904135428719,None,1,0,5,6,8,-50,-3,0,1757008468719397783
0,0.411653996,20250904135428720,None,1,-5,-2,-3,4,-4,-1,-3,1757008468719570636
0,0.426455498,20250904135428734,None,0,3,-2,-3,-2,0,-1,5,1757008468734390974
0,0.426641226,20250904135428735,None,-2,4,4,0,-1,-2,-2,1,1757008468734561443
0,0.434071541,20250904135428742,None,-8,3,1,-2,5,6,6,-4,1757008468742097139
0,0.434239388,20250904135428742,None,9,-1,-1,-3,1,3,2,-1,1757008468742368698
0,0.44135499,20250904135428749,None,-4,1,0,0,0,-5,-11,0,1757008468749405145
0,0.441521883,20250904135428749,None,4,-5,-5,-3,0,3,8,5,1757008468749658584
0,0.457492829,20250904135428765,None,1,-3,1,6,-2,-5,-7,-1,1757008468765587806
0,0.457631111,20250904135428766,None,-8,-4,-4,-19,-7,-3,-3,-8,1757008468765761852
0,0.463520766,20250904135428771,None,-5,-4,2,-1,2,6,5,1,1757008468771595239
0,0.463639021,20250904135428772,None,7,0,2,-1,1,-4,-4,-5,1757008468771726846
0,0.471208096,20250904135428779,None,1,8,5,4,1,-2,0,1,1757008468779268264
0,0.471357584,20250904135428779,None,-1,1,0,1,0,2,7,-1,1757008468779383182
0,0.48605752,20250904135428794,None,0,-1,-4,-3,-1,0,-7,-3,1757008468794123411
0,0.48619318,20250904135428794,None,-4,1,1,0,9,6,3,-5,1757008468794253349
0,0.49351883,20250904135428801,None,3,-2,0,-1,-15,-2,8,6,1757008468801536321
0,0.493678093,20250904135428802,None,3,-1,-2,-1,-1,0,-4,-2,1757008468801649332
0,0.501073122,20250904135428809,None,1,-3,1,4,2,-1,3,0,1757008468809045553
0,0.501261711,20250904135428809,None,-2,-2,-6,-8,2,0,-6,-5,1757008468809161901
0,0.516140938,20250904135428824,None,-3,-3,1,-3,0,1,5,-5,1757008468824062347
0,0.516325236,20250904135428824,None,-2,0,0,2,1,2,3,1,1757008468824211597
0,0.523683787,20250904135428832,None,-3,-1,-2,-1,-4,-11,-8,-2,1757008468831591844
0,0.523939133,20250904135428832,None,5,1,0,3,6,1,1,2,1757008468831722259
0,0.531270743,20250904135428839,None,4,2,2,0,-4,1,-2,-3,1757008468839239358
0,0.531456232,20250904135428839,None,-3,-1,0,2,0,0,1,0,1757008468839375734
0,0.546176195,20250904135428854,None,10,-2,-2,-1,2,2,2,3,1757008468854174375
0,0.546363592,20250904135428854,None,-3,-3,-2,1,-1,-14,-12,-1,1757008468854302406
0,0.553765536,20250904135428862,None,0,1,-3,-2,-3,-5,1,-5,1757008468861665964
0,0.554281473,20250904135428862,None,-4,0,-3,-2,1,-3,-1,-1,1757008468861811399
0,0.561086893,20250904135428869,None,2,1,-1,0,2,1,8,-1,1757008468869102001
0,0.561256409,20250904135428869,None,5,2,1,0,1,-4,-6,-2,1757008468869205236
0,0.576221228,20250904135428884,None,-7,6,2,1,1,-1,-1,-4,1757008468884181499
0,0.576408148,20250904135428884,None,2,0,-1,-5,-3,-5,6,4,1757008468884321689
0,0.583679438,20250904135428892,None,3,-2,1,4,-3,-1,-5,-1,1757008468891682386
0,0.58409977,20250904135428892,None,-4,1,0,0,0,-1,5,1,1757008468892095088
0,0.591445446,20250904135428899,None,-2,-3,-1,-2,1,2,3,-4,1757008468899339675
0,0.59165287,20250904135428900,None,-1,-4,-3,2,3,-1,-4,0,1757008468899520874
0,0.60639596,20250904135428914,None,2,2,0,2,18,3,-2,-3,1757008468914300441
0,0.606598616,20250904135428915,None,-3,-2,-3,-3,-5,0,1,3,1757008468914489746
0,0.614089966,20250904135428922,None,1,1,-1,-3,0,-1,3,1,1757008468921828508
0,0.614357233,20250904135428922,None,-2,-2,0,1,2,-2,3,1,1757008468922003269
0,0.621367455,20250904135428929,None,-3,4,-1,2,1,6,-1,4,1757008468929301500
0,0.621538401,20250904135428930,None,-11,-3,4,-2,-10,-12,-7,2,1757008468929475069
0,0.636728764,20250904135428945,None,-3,-2,-2,1,-3,-4,-1,-8,1757008468944439411
0,0.636978388,20250904135428945,None,1,2,-4,3,3,4,0,0,1757008468944685220
0,0.644178152,20250904135428952,None,-4,-4,-2,-1,1,2,-2,-1,1757008468951941490
0,0.644401312,20250904135428952,None,-3,-1,1,-2,-8,1,-2,1,1757008468952103614
0,0.651607991,20250904135428960,None,3,0,-1,1,-1,2,-1,-5,1757008468959439754
0,0.651926756,20250904135428960,None,4,-3,-2,1,-1,-4,-3,5,1757008468959665060
0,0.666596651,20250904135428975,None,-8,-2,-1,-2,-3,-1,2,-1,1757008468974399805
0,0.666828633,20250904135428975,None,4,1,-1,-2,0,-2,-6,-4,1757008468974722146
0,0.674225331,20250904135428982,None,0,-2,-2,-4,-6,-6,-3,-1,1757008468981955766
0,0.674389601,20250904135428982,None,-3,-1,-1,2,-2,0,12,-6,1757008468982129096
0,0.681734801,20250904135428990,None,0,0,-1,-1,-2,0,-6,-2,1757008468989481449
0,0.681939125,20250904135428990,None,2,-3,-3,-3,-1,3,8,-2,1757008468989667415
0,0.696723223,20250904135429005,None,-2,-3,-3,0,0,0,-7,0,1757008469004449844
0,0.696935177,20250904135429005,None,4,0,1,-3,-3,-15,-20,-3,1757008469004642486
0,0.704559088,20250904135429013,None,0,-3,0,-1,-1,-4,-1,2,1757008469012161970
0,0.704743386,20250904135429013,None,1,-1,5,0,1,8,3,2,1757008469012412071
0,0.712018967,20250904135429020,None,1,-1,-1,-2,-4,0,-2,0,1757008469019711256
0,0.712176562,20250904135429020,None,-4,-2,0,-4,-3,-3,-6,0,1757008469019894361
0,0.726596594,20250904135429035,None,-2,-2,-2,1,-8,3,4,-3,1757008469034424304
0,0.72676158,20250904135429035,None,-2,-4,-4,-8,-5,1,4,1,1757008469034601211
0,0.733872414,20250904135429042,None,1,-1,0,-8,-7,-2,-5,-6,1757008469041703701
0,0.734063864,20250904135429042,None,-8,2,2,1,4,-3,-5,3,1757008469041804790
0,0.741418124,20250904135429049,None,7,2,-3,1,-1,-3,-2,-3,1757008469049237251
0,0.741593838,20250904135429050,None,-4,-2,-1,5,1,0,-1,-4,1757008469049345016
0,0.756348372,20250904135429064,None,-7,-7,-4,-2,-1,2,-1,-3,1757008469064251184
0,0.756512165,20250904135429064,None,-4,1,5,3,0,-2,2,3,1757008469064353466
0,0.763885737,20250904135429072,None,0,-4,2,0,-4,-5,-5,-2,1757008469071714401
0,0.764048815,20250904135429072,None,2,-4,-3,-3,-1,0,-3,-1,1757008469071807146
0,0.771404505,20250904135429079,None,-3,-1,-1,0,0,3,9,1,1757008469079258441
0,0.771569491,20250904135429080,None,5,4,-2,0,-1,-1,-13,1,1757008469079351663
0,0.786774874,20250904135429095,None,-6,0,-4,-3,1,-6,-3,-3,1757008469094508647
0,0.78699112,20250904135429095,None,6,1,-1,-2,-1,1,1,-1,1757008469094693899
0,0.794131041,20250904135429102,None,2,-3,-3,-1,-1,5,8,2,1757008469101847410
0,0.794336796,20250904135429102,None,-5,-3,-2,-1,0,-2,-6,0,1757008469102009296
0,0.801357985,20250904135429109,None,2,1,1,-3,2,2,2,-1,1757008469109285116
0,0.801517725,20250904135429109,None,-2,-4,-4,-1,-1,-3,-1,-2,1757008469109435558
0,0.816668988,20250904135429125,None,0,0,-2,-2,-4,-5,-1,-4,1757008469124724388
0,0.816773176,20250904135429125,None,-2,1,-1,-1,0,-4,-2,-4,1757008469124848365
0,0.82379818,20250904135429132,None,-1,-1,-4,0,0,-3,-6,2,1757008469131814956
0,0.823919058,20250904135429132,None,-3,-3,2,-1,-6,-4,-1,0,1757008469131942987
0,0.831139326,20250904135429139,None,-3,4,11,3,2,2,-1,-5,1757008469139202356
0,0.831235171,20250904135429139,None,0,-1,-3,-4,-7,-1,6,3,1757008469139329195
0,0.846170187,20250904135429154,None,2,1,-2,-4,-2,-6,-9,0,1757008469154185771
0,0.846277714,20250904135429154,None,3,3,-1,5,5,11,3,-4,1757008469154323339
0,0.853663445,20250904135429162,None,11,1,-4,-2,-4,-11,-6,3,1757008469161699056
0,0.853764057,20250904135429162,None,-3,-3,-3,-8,-2,-1,0,2,1757008469161818027
0,0.861083985,20250904135429169,None,-5,1,-1,2,1,1,2,-4,1757008469169172286
0,0.861166001,20250904135429169,None,-3,-2,3,2,1,0,8,2,1757008469169250488
0,0.876261711,20250904135429184,None,-1,-2,-8,-6,-6,-6,-17,0,1757008469184187650
0,0.876400471,20250904135429184,None,-6,0,0,1,1,2,0,-2,1757008469184330940
0,0.883684159,20250904135429192,None,5,2,0,2,0,0,2,-2,1757008469191739559
0,0.883811474,20250904135429192,None,1,-4,-4,-2,1,1,2,-3,1757008469191862106
0,0.89150548,20250904135429199,None,-1,-1,4,-4,-2,-1,1,4,1757008469199310541
0,0.891651631,20250904135429200,None,1,-2,-2,-5,1,5,3,0,1757008469199493169
0,0.906190157,20250904135429214,None,5,0,-4,-1,-1,-5,-6,-6,1757008469214178562
0,0.906275273,20250904135429214,None,-1,-6,-6,-3,-3,-6,-5,0,1757008469214310407
0,0.913919926,20250904135429222,None,0,-4,-4,-5,-17,-3,3,-1,1757008469221826791
0,0.914049864,20250904135429222,None,6,1,1,2,0,-1,3,-3,1757008469221974849
0,0.921819449,20250904135429230,None,-3,-5,-3,-2,-9,-2,-5,-3,1757008469229478359
0,0.922001362,20250904135429230,None,3,1,0,4,4,4,6,5,1757008469229663372
0,0.936815262,20250904135429245,None,2,-3,-5,-8,-3,4,-1,-2,1757008469244478702
0,0.937012434,20250904135429245,None,-2,-4,-1,-4,-3,-5,-8,-8,1757008469244668245
0,0.944169522,20250904135429252,None,-4,-2,-2,-1,2,-1,0,-1,1757008469251877546
0,0.944326639,20250904135429252,None,2,1,-2,-8,-7,-3,-3,-3,1757008469252062320
0,0.951564789,20250904135429260,None,-3,2,-1,1,2,8,2,0,1757008469259360313
0,0.951730013,20250904135429260,None,-1,-1,0,0,0,-1,-2,1,1757008469259530067
0,0.96702981,20250904135429275,None,-6,0,-4,-4,-4,1,-2,-5,1757008469274553775
0,0.967267037,20250904135429275,None,11,2,-5,-4,-2,-1,-2,-2,1757008469274756908
0,0.974504233,20250904135429282,None,-2,-1,8,10,1,-1,0,0,1757008469282082796
0,0.974736929,20250904135429283,None,-5,-3,-1,-6,-1,1,2,0,1757008469282298088
0,0.989986897,20250904135429298,None,14,5,3,5,1,3,5,2,1757008469297122478
0,0.990204811,20250904135429298,None,-1,-1,0,-9,-6,0,-9,3,1757008469297393083
0,0.99700737,20250904135429305,None,-4,-1,1,-1,-1,-5,-1,-5,1757008469304512977
0,0.997215033,20250904135429305,None,1,4,2,0,-1,-2,-4,-2,1757008469304712772
0,1.004573107,20250904135429313,None,-1,-5,-3,-4,-1,9,9,-1,1757008469312128782
0,1.004826546,20250904135429313,None,3,-3,-2,0,1,-16,-11,-7,1757008469312379598
0,1.011671782,20250904135429320,None,4,-1,-2,-7,-4,-2,3,1,1757008469319383144
0,1.011873007,20250904135429320,None,1,-2,-7,0,0,-1,0,0,1757008469319569349
0,1.026823998,20250904135429335,None,1,-2,-1,-1,4,1,-3,3,1757008469334461688
0,1.02724576,20250904135429335,None,12,2,-2,0,3,0,0,4,1757008469334650993
0,1.033980847,20250904135429342,None,0,0,-2,-3,-4,-2,-4,-7,1757008469341689825
0,1.034157276,20250904135429342,None,0,2,-4,0,2,2,2,-1,1757008469341806173
0,1.048927069,20250904135429357,None,0,8,7,1,-2,0,6,1,1757008469356703281
0,1.049095631,20250904135429357,None,0,1,-5,0,-1,-1,-6,-1,1757008469356817722
0,1.056361676,20250904135429364,None,0,-9,-2,-1,3,-8,-9,-8,1757008469364147186
0,1.05653739,20250904135429364,None,0,-5,-6,-4,2,3,3,5,1757008469364255905
0,1.063841105,20250904135429372,None,4,-21,-5,-2,-3,-6,-3,-2,1757008469371622323
0,1.064020157,20250904135429372,None,-12,40,28,6,0,11,10,0,1757008469371716022
0,1.071180582,20250904135429379,None,10,-17,-16,-3,1,-6,-5,3,1757008469379102230
0,1.071336985,20250904135429379,None,-6,-25,-3,-2,-6,-1,3,0,1757008469379198789
0,1.086144686,20250904135429394,None,0,62,10,5,0,-2,-7,-4,1757008469394169092
0,1.086282015,20250904135429394,None,1,-9,4,5,4,-3,-3,-2,1757008469394252061
0,1.093625307,20250904135429402,None,-4,-19,-2,-4,-3,-5,-2,1,1757008469401691198
0,1.093697787,20250904135429402,None,-5,-4,-4,-4,5,2,6,-5,1757008469401790380
0,1.108641625,20250904135429417,None,2,-17,-14,2,-24,-2,0,3,1757008469416704416
0,1.108719826,20250904135429417,None,1,22,3,-10,-1,1,-1,-1,1757008469416809797
0,1.116244793,20250904135429424,None,4,3,16,-1,-3,-5,-5,2,1757008469424284458
0,1.116389275,20250904135429424,None,-1,-14,0,-1,2,0,0,-4,1757008469424443960
0,1.123508215,20250904135429431,None,-6,-54,-17,-7,6,-3,-4,5,1757008469431619882
0,1.12367177,20250904135429432,None,0,53,6,-2,-4,1,4,-6,1757008469431772708
0,1.130914927,20250904135429439,None,8,25,-1,1,4,1,-5,-8,1757008469438997983
0,1.131058693,20250904135429439,None,-2,-25,8,1,-3,-7,1,6,1757008469439121007
0,1.146308661,20250904135429454,None,-13,-7,1,1,0,5,5,-1,1757008469454262971
0,1.1465096479999999,20250904135429454,None,9,-8,-5,-3,-1,-7,-4,0,1757008469454452991
0,1.153532982,20250904135429462,None,1,21,2,0,3,0,1,5,1757008469461603641
0,1.153711796,20250904135429462,None,-1,-10,-2,0,-1,-8,-5,-2,1757008469461733579
0,1.168711663,20250904135429477,None,-4,-28,-7,-2,-1,1,-1,-1,1757008469476742744
0,1.1689314849999999,20250904135429477,None,2,26,8,3,-1,4,3,6,1757008469476884841
0,1.176058054,20250904135429484,None,6,-1,-3,0,2,4,-1,-3,1757008469484129428
0,1.1762690550000001,20250904135429484,None,-5,-46,-3,-9,4,1,0,-8,1757008469484256982
0,1.183562994,20250904135429492,None,-4,44,-3,-2,-6,-9,-6,-3,1757008469491616487
0,1.183755398,20250904135429492,None,-1,-4,8,1,1,-6,-3,0,1757008469491734266
0,1.191157341,20250904135429499,None,-6,-2,2,1,-6,2,2,3,1757008469499099254
0,1.1914522650000001,20250904135429499,None,5,-48,-5,-4,-28,0,4,1,1757008469499248266
0,1.205986262,20250904135429514,None,-6,69,3,1,-1,-4,-6,0,1757008469514123201
0,1.206162453,20250904135429514,None,-3,-29,-7,-4,-2,-3,-1,-3,1757008469514362335
0,1.2134809500000001,20250904135429521,None,-5,-7,5,3,0,5,6,0,1757008469521678686
0,1.213628531,20250904135429522,None,2,9,-3,-1,-1,-9,-9,0,1757008469521822214
0,1.22839427,20250904135429536,None,8,-38,-10,0,1,-1,2,-1,1757008469536591768
0,1.228510142,20250904135429536,None,-5,24,-2,-1,-3,-13,-4,-5,1757008469536724328
0,1.235872269,20250904135429544,None,-1,0,6,-2,-7,10,4,-1,1757008469544070959
0,1.236199856,20250904135429544,None,9,18,14,2,4,-8,-1,3,1757008469544207096
0,1.243688584,20250904135429552,None,-8,-14,-9,1,2,0,-4,-1,1757008469551645755
0,1.244002343,20250904135429552,None,-2,-32,-1,-9,-4,0,-2,0,1757008469551831960
0,1.2510283,20250904135429559,None,2,39,-2,1,0,4,-2,-4,1757008469559181451
0,1.251134873,20250904135429559,None,3,6,8,4,1,0,5,1,1757008469559380769
0,1.265903473,20250904135429574,None,-4,-9,-5,2,-1,-1,9,1,1757008469574124574
0,1.266021729,20250904135429574,None,-3,-9,-5,-1,-5,-1,-14,-6,1757008469574259757
0,1.273432017,20250904135429581,None,3,-5,-1,0,-2,1,4,-1,1757008469581649065
0,1.273524285,20250904135429581,None,-4,1,-6,2,-2,0,-2,-6,1757008469581795215
0,1.288443566,20250904135429596,None,2,2,13,-6,0,-10,-3,-2,1757008469596659660
0,1.288542033,20250904135429596,None,-5,-11,-12,-1,-4,0,-7,-6,1757008469596792936
0,1.295705796,20250904135429604,None,4,4,2,2,6,0,0,0,1757008469603973150
0,1.2958331109999999,20250904135429604,None,3,5,-1,0,-3,1,2,3,1757008469604088306
0,1.303323508,20250904135429611,None,2,-11,-2,9,1,5,4,4,1757008469611572742
0,1.303417445,20250904135429611,None,-2,-21,-8,-26,-10,0,-1,-3,1757008469611711025
0,1.310822487,20250904135429619,None,1,61,18,3,-4,-8,-3,-5,1757008469619074344
0,1.310904265,20250904135429619,None,-5,-49,-16,-5,0,-1,-2,0,1757008469619216918
0,1.325908423,20250904135429634,None,6,13,8,6,-3,-1,5,7,1757008469634119749
0,1.325996876,20250904135429634,None,4,17,1,4,0,1,0,-1,1757008469634264945
0,1.333448649,20250904135429641,None,1,-7,2,0,-3,-3,0,0,1757008469641645669
0,1.333582402,20250904135429642,None,-8,-19,-10,2,1,0,-2,-4,1757008469641817331
0,1.348389626,20250904135429656,None,-5,-11,-7,-5,3,7,-2,-2,1757008469656588554
0,1.348520994,20250904135429656,None,-5,-11,-11,-12,-12,-15,-4,-6,1757008469656732559
0,1.355890274,20250904135429664,None,10,3,2,10,-2,-6,-3,-2,1757008469664064884
0,1.356024981,20250904135429664,None,1,4,0,-1,-1,7,0,2,1757008469664211750
0,1.363279581,20250904135429671,None,-1,5,-6,-3,1,6,1,3,1757008469671527147
0,1.36343503,20250904135429671,None,-4,-40,7,1,-3,-7,-2,-6,1757008469671659469
0,1.370806456,20250904135429679,None,2,44,-1,-2,-3,-3,-1,3,1757008469679030179
0,1.371208191,20250904135429679,None,2,0,-2,0,21,0,5,1,1757008469679159402
0,1.385978699,20250904135429694,None,-2,-40,-25,-9,-4,-4,-7,-6,1757008469694065809
0,1.386148691,20250904135429694,None,-3,24,17,-1,1,1,0,1,1757008469694200038
0,1.393286705,20250904135429701,None,10,8,-5,5,6,10,6,2,1757008469701568841
0,1.393375635,20250904135429701,None,4,24,-2,1,-1,-4,-2,1,1757008469701673269
0,1.408419133,20250904135429716,None,-6,-10,22,-1,-1,-7,-4,-3,1757008469716592788
0,1.408564329,20250904135429717,None,-1,-5,1,2,2,-1,0,1,1757008469716723680
0,1.415729046,20250904135429724,None,-3,-11,-15,1,2,2,-3,-7,1757008469723992109
0,1.415842295,20250904135429724,None,1,-2,-2,1,-1,-1,-4,-2,1757008469724084854
0,1.423245669,20250904135429731,None,-3,-10,-6,-2,-3,0,1,-2,1757008469731485128
0,1.423374415,20250904135429731,None,-1,-11,-9,-10,-1,4,3,-1,1757008469731584548
0,1.438408375,20250904135429746,None,0,5,0,-1,-3,-8,-10,-1,1757008469746595382
0,1.438559771,20250904135429747,None,-4,-27,-7,3,2,5,2,-1,1757008469746704578
0,1.446068764,20250904135429754,None,7,48,3,1,-1,-4,0,-1,1757008469754195213
0,1.446204901,20250904135429754,None,1,-3,5,-5,-4,-5,-4,-1,1757008469754388570
0,1.453560591,20250904135429762,None,1,-20,0,3,2,0,2,-5,1757008469761759042
0,1.4536774160000001,20250904135429762,None,2,21,5,6,1,1,1,2,1757008469761940717
0,1.468897105,20250904135429777,None,3,6,-6,0,2,-1,-1,4,1757008469776776552
0,1.4690191750000001,20250904135429777,None,-5,-21,0,1,-3,-3,-2,0,1757008469776971340
0,1.476483107,20250904135429784,None,-11,-47,-22,-7,2,1,-2,-7,1757008469784420490
0,1.476564169,20250904135429785,None,-3,41,13,-3,-3,-6,-2,-1,1757008469784610748
0,1.484022856,20250904135429792,None,4,22,-16,0,-4,6,1,-3,1757008469791895389
0,1.484113932,20250904135429792,None,2,-20,19,-4,2,-10,0,5,1757008469792090654
0,1.4991040230000001,20250904135429807,None,7,32,13,6,1,1,1,0,1757008469806838512
0,1.499284029,20250904135429807,None,-13,-18,6,2,1,2,0,0,1757008469807013750
0,1.506597281,20250904135429815,None,-2,-17,-16,-5,0,3,-1,0,1757008469814368247
0,1.5067737110000001,20250904135429815,None,1,-3,-7,3,-5,1,2,0,1757008469814543008
0,1.514124394,20250904135429822,None,-4,-26,-8,-4,-4,1,1,-1,1757008469821891784
0,1.514291048,20250904135429822,None,-2,37,6,-2,1,-10,-9,-3,1757008469822064399
0,1.529223204,20250904135429837,None,-3,-9,-4,-4,-3,-3,-4,-2,1757008469836910247
0,1.5294301510000001,20250904135429837,None,-4,-17,-9,1,1,2,-3,0,1757008469837093114
0,1.5365629200000002,20250904135429845,None,-1,16,2,-3,2,5,2,2,1757008469844330549
0,1.53672576,20250904135429845,None,-2,-24,-3,6,-2,-2,-1,-2,1757008469844498157
0,1.544076443,20250904135429852,None,-4,1,-12,-6,-1,-4,-1,-1,1757008469851822853
0,1.544235945,20250904135429852,None,4,27,24,6,2,-5,0,-5,1757008469852003812
0,1.559242249,20250904135429867,None,5,-3,-3,2,-1,3,9,5,1757008469866926193
