gt,time_elapsed,current_time,current_task,motor_position,futek,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,0.326012134,20250904112308350,None,0,228.6891632080078,-2,0,-1,2,0,1,0,-1,1756999388350464105
0,0.326171636,20250904112308350,None,0,228.6891632080078,-4,-4,-3,-1,-1,-1,-2,-1,1756999388350573062
0,0.34128499,20250904112308366,None,0,230.35494995117188,-3,-2,2,-1,-3,1,-1,0,1756999388365593671
0,0.341559887,20250904112308366,None,0,230.35494995117188,-2,-1,-2,1,-1,0,-1,0,1756999388365772247
0,0.348508358,20250904112308373,None,0,228.6891632080078,1,1,-3,-1,-3,0,-1,-2,1756999388372943162
0,0.348842382,20250904112308373,None,0,228.6891632080078,1,-1,2,-1,-2,-1,1,1,1756999388373079776
0,0.363560199,20250904112308388,None,0,229.16510009765625,-1,-1,-5,1,1,-1,-3,-2,1756999388388001680
0,0.363708734,20250904112308388,None,0,229.16510009765625,-1,3,-4,-3,-4,1,-1,-1,1756999388388156175
0,0.370974302,20250904112308395,None,0,229.403076171875,-4,0,-3,-1,1,0,-1,-3,1756999388395489454
0,0.3711164,20250904112308395,None,0,229.403076171875,-1,-3,-2,2,-1,-1,3,-1,1756999388395609855
0,0.378502607,20250904112308403,None,0,230.35494995117188,0,-2,-2,0,1,-5,-3,-2,1756999388402984142
0,0.378632784,20250904112308403,None,0,230.35494995117188,1,0,0,-1,-1,-1,-4,-1,1756999388403126955
0,0.393497228,20250904112308418,None,0,229.16510009765625,2,1,-3,-1,0,-2,-1,-2,1756999388417976856
0,0.393646478,20250904112308418,None,0,229.16510009765625,-2,-1,-1,0,2,0,2,-2,1756999388418128967
0,0.40099287,20250904112308425,None,0,230.59292602539062,0,0,0,-2,0,0,1,-4,1756999388425497293
0,0.401086569,20250904112308425,None,0,230.59292602539062,0,1,-1,-1,-2,-3,-1,0,1756999388425644636
0,0.408437252,20250904112308433,None,0,228.6891632080078,1,1,1,-3,-5,0,-1,-1,1756999388432936906
0,0.408549785,20250904112308433,None,0,228.6891632080078,-3,0,0,-2,0,0,-4,-2,1756999388433064937
0,0.423576832,20250904112308448,None,0,230.1169891357422,-2,-1,0,-3,-4,0,-3,-1,1756999388448029279
0,0.423681497,20250904112308448,None,0,230.1169891357422,1,-3,-1,-1,1,-3,4,3,1756999388448198795
0,0.430891037,20250904112308455,None,0,228.92713928222656,1,1,-1,-2,-2,2,0,-1,1756999388455420494
0,0.431007385,20250904112308455,None,0,228.92713928222656,-1,-5,-2,-2,1,1,3,-4,1756999388455527305
0,0.438537597,20250904112308463,None,0,229.64105224609375,-1,-2,-4,-2,0,1,2,-2,1756999388462999105
0,0.438644647,20250904112308463,None,0,229.64105224609375,0,-3,0,-1,1,0,-2,1,1756999388463142156
0,0.453447819,20250904112308478,None,0,229.403076171875,1,0,-1,-3,2,-1,-4,0,1756999388477929353
0,0.453555584,20250904112308478,None,0,229.403076171875,0,0,-3,-2,0,0,3,-4,1756999388478075504
0,0.460980415,20250904112308485,None,0,229.403076171875,-3,1,1,-2,-3,2,1,-4,1756999388485488891
0,0.461094856,20250904112308485,None,0,229.403076171875,1,-5,-1,0,-2,-1,3,-1,1756999388485640287
0,0.468576669,20250904112308493,None,0,229.87901306152344,-1,-1,-4,-1,2,-1,-1,0,1756999388492961645
0,0.468791485,20250904112308493,None,0,229.87901306152344,-3,-3,-3,-1,-2,-5,-3,0,1756999388493115425
0,0.483631372,20250904112308508,None,0,230.59292602539062,-1,-3,2,-3,1,0,-1,-1,1756999388508026838
0,0.483775854,20250904112308508,None,0,230.59292602539062,-1,-1,0,-3,-2,-2,-1,-1,1756999388508198499
