gt,time_elapsed,current_time,current_task,motor_position,futek,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,0.31514883,20250904113020837,None,2,231.06886291503906,-2,3,2,-1,-1,0,0,0,1756999820837665796
0,0.315415859,20250904113020838,None,2,231.06886291503906,-3,-2,-1,-1,0,0,-6,-1,1756999820837804794
0,0.330090761,20250904113020852,None,2,231.3068389892578,4,-2,-2,-3,-1,-1,-1,-2,1756999820852619409
0,0.330321789,20250904113020853,None,2,231.3068389892578,0,0,-2,0,0,-5,-8,0,1756999820852805614
0,0.337556124,20250904113020860,None,2,231.06886291503906,0,-5,1,-1,1,6,16,2,1756999820860068321
0,0.337642193,20250904113020860,None,2,231.06886291503906,2,7,1,0,-4,0,-4,-4,1756999820860221624
0,0.345029592,20250904113020867,None,2,231.78277587890625,-3,-15,0,-2,-2,-4,-2,-4,1756999820867566585
0,0.345135689,20250904113020867,None,2,231.78277587890625,-2,-1,1,-3,-1,-2,-4,-2,1756999820867685794
0,0.360090494,20250904113020882,None,2,230.35494995117188,-4,6,0,-2,3,0,2,1,1756999820882590770
0,0.360195875,20250904113020882,None,2,230.35494995117188,-2,2,-3,-4,-2,0,-3,0,1756999820882768392
0,0.367546558,20250904113020890,None,2,232.020751953125,0,-2,-2,-1,0,-1,-3,2,1756999820890049219
0,0.367887974,20250904113020890,None,2,232.020751953125,1,-3,-3,-3,-1,0,-1,-2,1756999820890172481
0,0.375225782,20250904113020897,None,2,230.59292602539062,0,8,2,-1,0,-1,2,-3,1756999820897629499
0,0.375433922,20250904113020898,None,2,230.59292602539062,-3,-14,-1,-2,0,-2,-5,-1,1756999820897787570
0,0.390283108,20250904113020913,None,2,231.78277587890625,0,0,0,1,-2,0,0,1,1756999820912658691
0,0.390444994,20250904113020913,None,2,231.78277587890625,1,4,0,-1,2,0,1,-1,1756999820912822723
0,0.405841112,20250904113020928,None,2,231.5447998046875,-1,-2,-4,-1,-1,0,-4,-3,1756999820928296804
0,0.405977964,20250904113020928,None,2,231.5447998046875,-3,-2,0,1,-3,2,4,1,1756999820928447246
0,0.406597614,20250904113020929,None,2,231.5447998046875,-2,-2,-1,-2,-2,-6,-15,-3,1756999820929007053
0,0.406784773,20250904113020929,None,2,231.5447998046875,0,2,-1,1,1,7,18,-1,1756999820929113864
0,0.420168161,20250904113020942,None,2,230.83090209960938,-1,-4,-1,0,-1,0,-3,-2,1756999820942551374
0,0.420329332,20250904113020943,None,2,230.83090209960938,-1,-5,-1,3,-1,-2,-4,-2,1756999820942691802
0,0.427574158,20250904113020950,None,2,232.020751953125,-1,-1,-3,-2,-4,-2,0,-2,1756999820950075387
0,0.427670479,20250904113020950,None,2,232.020751953125,0,-3,1,1,3,-3,0,0,1756999820950205087
0,0.442975998,20250904113020965,None,2,230.59292602539062,-6,-1,-2,2,-4,-3,-3,-4,1756999820965476274
0,0.443077087,20250904113020965,None,2,230.59292602539062,0,-2,0,0,0,-5,2,-4,1756999820965637922
0,0.449965715,20250904113020972,None,2,232.020751953125,-2,-3,-2,-1,-1,-2,-4,-2,1756999820972551584
0,0.450045824,20250904113020972,None,2,232.020751953125,-1,0,-1,0,0,1,-1,-2,1756999820972671270
0,0.457655668,20250904113020980,None,2,230.1169891357422,-2,-3,-2,-3,1,-1,1,-2,1756999820980150222
0,0.457748413,20250904113020980,None,2,230.1169891357422,3,5,-2,-3,-2,-1,3,0,1756999820980289936
0,0.47262001,20250904113020995,None,2,232.020751953125,3,-4,-2,0,1,-1,0,2,1756999820995101213
0,0.472725153,20250904113020995,None,2,232.020751953125,-7,-9,1,-2,-1,-1,-4,-3,1756999820995283126
0,0.480258703,20250904113021003,None,2,231.06886291503906,-2,-3,-2,-1,-2,-1,-1,-2,1756999821002633810
0,0.480450153,20250904113021003,None,2,231.06886291503906,1,3,-1,-1,-3,1,3,0,1756999821002907991
0,0.487673759,20250904113021010,None,2,231.5447998046875,0,-3,0,2,0,-1,4,0,1756999821010177373
0,0.48776412,20250904113021010,None,2,231.5447998046875,1,0,-1,-3,1,-1,-2,1,1756999821010360002
0,0.502952099,20250904113021025,None,2,230.83090209960938,0,-7,0,-1,-1,-2,-5,-5,1756999821025342226
0,0.503125429,20250904113021025,None,2,230.83090209960938,-5,4,0,-1,-4,0,1,-4,1756999821025531291
0,0.510348082,20250904113021033,None,2,232.020751953125,2,2,-2,-2,0,-2,-3,-2,1756999821032751798
0,0.510542154,20250904113021033,None,2,232.020751953125,1,-3,-1,1,-1,-2,2,3,1756999821032906293
0,0.517900228,20250904113021040,None,2,230.35494995117188,-4,-4,0,1,0,2,2,-3,1756999821040400028
0,0.518279076,20250904113021041,None,2,230.35494995117188,-1,3,1,-1,0,0,-3,-2,1756999821040595054
0,0.533129454,20250904113021055,None,2,232.2587127685547,2,-2,-2,-3,-2,-2,0,2,1756999821055384635
0,0.533318996,20250904113021056,None,2,232.2587127685547,-2,0,1,0,0,0,-3,-1,1756999821055590867
0,0.540638685,20250904113021063,None,2,230.59292602539062,-1,0,-1,-4,-1,0,0,-5,1756999821062700986
0,0.540871143,20250904113021063,None,2,230.59292602539062,0,-4,0,-2,1,-2,-10,0,1756999821062891006
0,0.547641993,20250904113021070,None,2,232.020751953125,-2,0,-2,-1,2,4,13,3,1756999821070052623
0,0.547820568,20250904113021070,None,2,232.020751953125,-5,-3,-1,1,-4,-1,-1,1,1756999821070182085
0,0.562762737,20250904113021085,None,2,230.35494995117188,-5,-3,-2,-3,3,-1,1,3,1756999821085110902
0,0.5629704,20250904113021085,None,2,230.35494995117188,-2,-5,-1,1,2,0,-1,-1,1756999821085249900
0,0.570227861,20250904113021092,None,2,231.5447998046875,-2,3,1,-2,-1,0,-3,-2,1756999821092599153
0,0.570423841,20250904113021093,None,2,231.5447998046875,0,1,-3,-4,-6,-1,-5,-1,1756999821092721223
0,0.578052282,20250904113021100,None,2,231.06886291503906,-2,-1,-1,2,5,3,0,2,1756999821100096702
0,0.578291416,20250904113021101,None,2,231.06886291503906,0,2,0,-1,-1,-2,-2,1,1756999821100217342
0,0.59303236,20250904113021115,None,2,231.5447998046875,-3,-3,-3,1,0,-1,6,6,1756999821115072250
0,0.593267679,20250904113021116,None,2,231.5447998046875,3,-1,1,3,-1,-2,1,4,1756999821115203380
0,0.600338221,20250904113021123,None,2,231.5447998046875,-3,4,1,0,1,0,-3,-3,1756999821122597455
0,0.600549459,20250904113021123,None,2,231.5447998046875,-2,-10,-5,-1,-3,0,-2,-1,1756999821122743844
0,0.607813358,20250904113021130,None,2,230.83090209960938,-4,-1,0,0,-3,-5,-14,-2,1756999821130057573
0,0.607991695,20250904113021130,None,2,230.83090209960938,1,3,-2,1,-1,6,20,-1,1756999821130182504
0,0.622750044,20250904113021145,None,2,230.35494995117188,-2,2,1,0,-4,-3,2,1,1756999821145059108
0,0.622896433,20250904113021145,None,2,230.35494995117188,-1,-4,-1,2,0,0,-4,-1,1756999821145169973
0,0.630302668,20250904113021153,None,2,232.020751953125,0,0,0,-3,-1,-2,1,-3,1756999821152582645
0,0.630485535,20250904113021153,None,2,232.020751953125,0,1,0,-1,0,-1,-4,3,1756999821152697563
0,0.637870789,20250904113021160,None,2,232.020751953125,-1,-1,-2,-1,0,-1,4,-3,1756999821160111665
0,0.638114691,20250904113021160,None,2,232.020751953125,0,1,0,2,-1,-1,-2,1,1756999821160248041
0,0.652864695,20250904113021175,None,2,231.5447998046875,0,3,0,-2,6,-1,-3,1,1756999821175103425
0,0.653066397,20250904113021175,None,2,231.5447998046875,-1,-1,1,-1,-1,1,-3,-3,1756999821175276279
0,0.660269022,20250904113021183,None,2,230.83090209960938,-4,3,0,0,-3,-1,3,0,1756999821182563304
0,0.66045022,20250904113021183,None,2,230.83090209960938,-1,-1,1,-1,-1,-3,0,2,1756999821182679891
0,0.667819977,20250904113021190,None,2,231.3068389892578,-1,-4,-3,0,-3,-1,0,-1,1756999821190053939
0,0.668013096,20250904113021190,None,2,231.3068389892578,-3,2,-3,-2,-3,-3,0,-4,1756999821190176010
0,0.682803154,20250904113021205,None,2,231.3068389892578,0,-1,0,0,0,-2,0,-2,1756999821205099582
0,0.682982683,20250904113021205,None,2,231.3068389892578,1,-2,-1,2,-2,1,-1,-3,1756999821205241441
0,0.690303326,20250904113021213,None,2,230.59292602539062,-1,0,-1,-3,-1,-4,-14,-3,1756999821212585210
0,0.690487385,20250904113021213,None,2,230.59292602539062,3,-3,-1,-1,0,4,17,2,1756999821212712049
0,0.697704554,20250904113021220,None,2,232.020751953125,1,0,0,2,-4,-5,-2,-2,1756999821220075607
0,0.697868109,20250904113021220,None,2,232.020751953125,-2,2,-1,2,0,0,2,0,1756999821220197439
0,0.712628603,20250904113021235,None,2,232.2587127685547,-1,3,0,0,1,-1,2,1,1756999821235081911
0,0.712747097,20250904113021235,None,2,232.2587127685547,1,1,-3,-2,-3,-1,-4,-3,1756999821235203742
0,0.719998836,20250904113021242,None,2,232.2587127685547,1,5,-1,-2,-2,-1,-4,0,1756999821242533206
0,0.720107317,20250904113021242,None,2,232.2587127685547,0,-6,0,4,5,1,0,-1,1756999821242645263
0,0.727865219,20250904113021250,None,2,230.83090209960938,-5,-8,-1,-4,5,-2,-7,-3,1756999821250032424
0,0.728091478,20250904113021250,None,2,230.83090209960938,3,7,-3,-3,-3,-2,2,3,1756999821250142097
0,0.74260807,20250904113021265,None,2,231.3068389892578,-2,-2,-1,-1,-3,-1,-5,-1,1756999821265087604
0,0.742739916,20250904113021265,None,2,231.3068389892578,0,0,0,0,0,-3,0,2,1756999821265195608
0,0.750588417,20250904113021273,None,2,231.06886291503906,2,3,-1,0,-2,-1,-2,0,1756999821272748947
0,0.750769377,20250904113021273,None,2,231.06886291503906,0,5,-2,0,-1,0,-3,-3,1756999821272929191
0,0.757903337,20250904113021280,None,2,231.06886291503906,0,-5,-3,-1,-2,0,3,-3,1756999821280202150
0,0.758114338,20250904113021280,None,2,231.06886291503906,-4,-3,-1,-3,-4,-4,-10,-1,1756999821280360937
0,0.773233414,20250904113021295,None,2,230.83090209960938,2,4,-3,-4,-3,1,11,1,1756999821295361280
0,0.773550034,20250904113021296,None,2,230.83090209960938,1,2,-2,-2,0,-2,-3,2,1756999821295554637
0,0.780589342,20250904113021303,None,2,231.78277587890625,-2,-7,0,-3,-3,-4,-2,-1,1756999821302780628
0,0.780814409,20250904113021303,None,2,231.78277587890625,-2,-2,-4,-1,0,-1,-2,-2,1756999821302968740
0,0.787796259,20250904113021310,None,2,230.59292602539062,3,3,2,-3,0,-1,-2,0,1756999821310255289
0,0.787928104,20250904113021310,None,2,230.59292602539062,-1,4,-2,-1,-2,0,-1,2,1756999821310447454
0,0.803189993,20250904113021325,None,2,232.020751953125,-3,-5,-1,-1,0,-1,1,1,1756999821325346469
0,0.803573608,20250904113021326,None,2,232.020751953125,-1,-1,-3,-1,-2,-2,-1,-1,1756999821325545072
0,0.810635805,20250904113021333,None,2,230.83090209960938,-1,-2,-2,0,-2,0,-1,-3,1756999821332836627
0,0.810854435,20250904113021333,None,2,230.83090209960938,-1,-7,-1,-2,1,-1,-6,-4,1756999821333039045
0,0.817852497,20250904113021340,None,2,232.020751953125,2,1,-1,-3,-2,-2,3,2,1756999821340317964
0,0.817982435,20250904113021340,None,2,232.020751953125,3,0,-1,1,3,-1,1,-1,1756999821340509414
0,0.832694769,20250904113021355,None,2,231.5447998046875,-2,-2,-3,0,2,0,4,2,1756999821355195760
0,0.832794666,20250904113021355,None,2,231.5447998046875,-2,-2,-1,1,0,-3,-15,-3,1756999821355361938
0,0.840555191,20250904113021363,None,2,231.5447998046875,3,2,0,-1,3,7,18,4,1756999821362823009
0,0.840778351,20250904113021363,None,2,231.5447998046875,2,4,-1,0,0,1,0,-1,1756999821363003492
0,0.848181009,20250904113021370,None,2,231.5447998046875,-2,-12,0,1,1,1,0,-3,1756999821370337486
0,0.848432541,20250904113021371,None,2,231.5447998046875,-1,0,-2,-3,0,-3,-1,1,1756999821370580434
0,0.86307168,20250904113021385,None,2,232.020751953125,2,3,2,0,0,0,0,-3,1756999821385213375
0,0.863289118,20250904113021386,None,2,232.020751953125,-1,-1,-1,1,-5,-5,0,-3,1756999821385404825
0,0.870630264,20250904113021393,None,2,230.59292602539062,0,-1,-1,-2,-1,-3,-1,-3,1756999821392756462
0,0.870880604,20250904113021393,None,2,230.59292602539062,2,2,-4,-3,-3,-1,-1,1,1756999821392920970
0,0.877563238,20250904113021400,None,2,230.59292602539062,1,1,0,-3,-2,1,1,1,1756999821400089740
0,0.877650738,20250904113021400,None,2,230.59292602539062,-3,-4,-1,-3,-3,-5,-3,-1,1756999821400253295
0,0.892714262,20250904113021415,None,2,230.59292602539062,-3,-1,-1,-2,0,-3,1,-2,1756999821415159225
0,0.892842293,20250904113021415,None,2,230.59292602539062,-1,-1,1,1,0,-1,-4,0,1756999821415342330
0,0.899966478,20250904113021422,None,2,232.020751953125,1,2,-2,0,-4,-4,-18,-4,1756999821422533035
0,0.900081634,20250904113021422,None,2,232.020751953125,-1,-2,0,-2,-2,2,22,8,1756999821422659158
0,0.907688856,20250904113021430,None,2,231.06886291503906,1,-4,-1,-1,0,1,0,-1,1756999821430080413
0,0.907869339,20250904113021430,None,2,231.06886291503906,1,1,-3,0,1,0,-5,1,1756999821430248737
